	microMUMMIE_var	miRNA	type	gene	gene_id	Chr	strand	seed_start	seed_end	transcript_id	UTR_start	UTR_end	probability	Tr:miR
66457	0.5	dme-miR-317-3p	7mer-m8	VhaSFD	FBgn0027779	2L	-	16723429	16723435	FBtr0080940	16723230	16723818	0.651977465	FBtr0080940:dme-miR-317-3p
66458	0.5	dme-miR-317-3p	7mer-m8	VhaSFD	FBgn0027779	2L	-	16723429	16723435	FBtr0080941	16723230	16723818	0.651977465	FBtr0080941:dme-miR-317-3p
66459	0.5	dme-miR-317-3p	7mer-m8	VhaSFD	FBgn0027779	2L	-	16723429	16723435	FBtr0335143	16722881	16723818	0.651977465	FBtr0335143:dme-miR-317-3p
66460	0.5	dme-miR-317-3p	7mer-m8	VhaSFD	FBgn0027779	2L	-	16723429	16723435	FBtr0080942	16723230	16723992	0.651977465	FBtr0080942:dme-miR-317-3p
66461	0.5	dme-miR-996-3p	7mer-A1	CG13283	FBgn0032613	2L	-	16835168	16835174	FBtr0080928	16835134	16835259	0.813729396	FBtr0080928:dme-miR-996-3p
66462	0.5	dme-miR-279-3p	7mer-A1	CG13283	FBgn0032613	2L	-	16835168	16835174	FBtr0080928	16835134	16835259	0.813729396	FBtr0080928:dme-miR-279-3p
66463	0.5	dme-miR-11-3p	8mer-A1	chinmo	FBgn0086758	2L	+	1699298	1699305	FBtr0307047	1696148	1704682	0.606619705	FBtr0307047:dme-miR-11-3p
66465	0.5	dme-miR-308-3p	8mer-A1	chinmo	FBgn0086758	2L	+	1699298	1699305	FBtr0307047	1696148	1704682	0.606619705	FBtr0307047:dme-miR-308-3p
66467	0.5	dme-miR-308-3p	7mer-m1	cpb	FBgn0011570	2L	+	1706843	1706849	FBtr0331630	1706226	1706962	0.422892174	FBtr0331630:dme-miR-308-3p
66468	0.5	dme-miR-7-5p	7mer-A1	CG17660	FBgn0031356	2L	-	1707615	1707621	FBtr0077912	1707130	1707771	0.748447333	FBtr0077912:dme-miR-7-5p
66469	0.5	dme-miR-184-3p	6mer2-7	frtz	FBgn0086698	2L	-	1711399	1711404	FBtr0077911	1711300	1711751	0.938215379	FBtr0077911:dme-miR-184-3p
66470	0.5	dme-miR-184-3p	6mer2-7	frtz	FBgn0086698	2L	-	1711399	1711404	FBtr0333545	1711300	1711751	0.938215379	FBtr0333545:dme-miR-184-3p
66471	0.5	dme-miR-252-5p	8mer-A1	Lrch	FBgn0032633	2L	-	17369156	17369163	FBtr0339797	17368740	17370818	0.59364813	FBtr0339797:dme-miR-252-5p
66472	0.5	dme-miR-8-3p	8mer-A1	Dif	FBgn0011274	2L	-	17415502	17415509	FBtr0301577	17414905	17415684	0.463718923	FBtr0301577:dme-miR-8-3p
66473	0.5	dme-miR-996-3p	7mer-m8	Dif	FBgn0011274	2L	-	17415522	17415528	FBtr0301577	17414905	17415684	0.633547675	FBtr0301577:dme-miR-996-3p
66474	0.5	dme-miR-279-3p	7mer-m8	Dif	FBgn0011274	2L	-	17415522	17415528	FBtr0301577	17414905	17415684	0.633547675	FBtr0301577:dme-miR-279-3p
66475	0.5	dme-miR-996-3p	6mer2-7	dl	FBgn0260632	2L	-	17436913	17436918	FBtr0081006	17436828	17437047	0.82458694	FBtr0081006:dme-miR-996-3p
66476	0.5	dme-miR-996-3p	6mer2-7	dl	FBgn0260632	2L	-	17436913	17436918	FBtr0301383	17436828	17437047	0.82458694	FBtr0301383:dme-miR-996-3p
66477	0.5	dme-miR-996-3p	6mer2-7	dl	FBgn0260632	2L	-	17436913	17436918	FBtr0081005	17436828	17437047	0.82458694	FBtr0081005:dme-miR-996-3p
66478	0.5	dme-miR-996-3p	6mer2-7	dl	FBgn0260632	2L	-	17436913	17436918	FBtr0301384	17436828	17437047	0.82458694	FBtr0301384:dme-miR-996-3p
66479	0.5	dme-miR-279-3p	6mer2-7	dl	FBgn0260632	2L	-	17436913	17436918	FBtr0081006	17436828	17437047	0.82458694	FBtr0081006:dme-miR-279-3p
66480	0.5	dme-miR-279-3p	6mer2-7	dl	FBgn0260632	2L	-	17436913	17436918	FBtr0301383	17436828	17437047	0.82458694	FBtr0301383:dme-miR-279-3p
66481	0.5	dme-miR-279-3p	6mer2-7	dl	FBgn0260632	2L	-	17436913	17436918	FBtr0081005	17436828	17437047	0.82458694	FBtr0081005:dme-miR-279-3p
66482	0.5	dme-miR-279-3p	6mer2-7	dl	FBgn0260632	2L	-	17436913	17436918	FBtr0301384	17436828	17437047	0.82458694	FBtr0301384:dme-miR-279-3p
66483	0.5	dme-miR-996-3p	6mer2-7	Aac11	FBgn0027885	2L	-	17475521	17475526	FBtr0081001	17474910	17475587	0.768146334	FBtr0081001:dme-miR-996-3p
66484	0.5	dme-miR-279-3p	6mer2-7	Aac11	FBgn0027885	2L	-	17475521	17475526	FBtr0081001	17474910	17475587	0.768146334	FBtr0081001:dme-miR-279-3p
66485	0.5	dme-miR-995-3p	7mer-m8	CG5674	FBgn0032656	2L	+	17973602	17973608	FBtr0081022	17972122	17974868	0.446514323	FBtr0081022:dme-miR-995-3p
66486	0.5	dme-miR-995-3p	7mer-m8	CG5674	FBgn0032656	2L	+	17973602	17973608	FBtr0340182	17973392	17974868	0.446514323	FBtr0340182:dme-miR-995-3p
66487	0.5	dme-miR-995-3p	7mer-m8	CG5674	FBgn0032656	2L	+	17973602	17973608	FBtr0081021	17973392	17974868	0.446514323	FBtr0081021:dme-miR-995-3p
66488	0.5	dme-miR-995-3p	7mer-m8	CG5674	FBgn0032656	2L	+	17973602	17973608	FBtr0290267	17973392	17974868	0.446514323	FBtr0290267:dme-miR-995-3p
66489	0.5	dme-bantam-3p	7mer-A1	kel	FBgn0001301	2L	-	18130470	18130476	FBtr0081043	18129882	18130773	0.749598724	FBtr0081043:dme-bantam-3p
66490	0.5	dme-bantam-3p	7mer-A1	kel	FBgn0001301	2L	-	18130470	18130476	FBtr0081042	18129882	18133613	0.749598724	FBtr0081042:dme-bantam-3p
66491	0.5	dme-bantam-3p	6mer3-8	Pde11	FBgn0085370	2L	-	18532881	18532886	FBtr0112545	18532726	18533334	0.647191722	FBtr0112545:dme-bantam-3p
66492	0.5	dme-bantam-3p	6mer3-8	Pde11	FBgn0085370	2L	-	18532881	18532886	FBtr0343831	18532726	18533334	0.647191722	FBtr0343831:dme-bantam-3p
66493	0.5	dme-bantam-3p	6mer3-8	Pde11	FBgn0085370	2L	-	18532881	18532886	FBtr0112544	18532726	18533334	0.647191722	FBtr0112544:dme-bantam-3p
66494	0.5	dme-bantam-3p	6mer3-8	Pde11	FBgn0085370	2L	-	18532881	18532886	FBtr0343830	18532023	18533334	0.647191722	FBtr0343830:dme-bantam-3p
66495	0.5	dme-bantam-3p	6mer3-8	Pde11	FBgn0085370	2L	-	18532881	18532886	FBtr0303163	18532023	18534130	0.647191722	FBtr0303163:dme-bantam-3p
66496	0.5	dme-bantam-3p	6mer3-8	Pde11	FBgn0085370	2L	-	18532881	18532886	FBtr0303162	18532726	18534130	0.647191722	FBtr0303162:dme-bantam-3p
66497	0.5	dme-miR-11-3p	8mer-A1	MESR3	FBgn0032694	2L	+	18661256	18661263	FBtr0081073	18661050	18661776	0.406851316	FBtr0081073:dme-miR-11-3p
66499	0.5	dme-miR-11-3p	8mer-A1	MESR3	FBgn0032694	2L	+	18661256	18661263	FBtr0329972	18661050	18661776	0.406851316	FBtr0329972:dme-miR-11-3p
66501	0.5	dme-miR-11-3p	8mer-A1	MESR3	FBgn0032694	2L	+	18661256	18661263	FBtr0329971	18661104	18661776	0.406851316	FBtr0329971:dme-miR-11-3p
66503	0.5	dme-miR-11-3p	8mer-A1	MESR3	FBgn0032694	2L	+	18661256	18661263	FBtr0343808	18661050	18661776	0.406851316	FBtr0343808:dme-miR-11-3p
66505	0.5	dme-miR-308-3p	8mer-A1	MESR3	FBgn0032694	2L	+	18661256	18661263	FBtr0081073	18661050	18661776	0.406851316	FBtr0081073:dme-miR-308-3p
66507	0.5	dme-miR-308-3p	8mer-A1	MESR3	FBgn0032694	2L	+	18661256	18661263	FBtr0329972	18661050	18661776	0.406851316	FBtr0329972:dme-miR-308-3p
66509	0.5	dme-miR-308-3p	8mer-A1	MESR3	FBgn0032694	2L	+	18661256	18661263	FBtr0329971	18661104	18661776	0.406851316	FBtr0329971:dme-miR-308-3p
66511	0.5	dme-miR-308-3p	8mer-A1	MESR3	FBgn0032694	2L	+	18661256	18661263	FBtr0343808	18661050	18661776	0.406851316	FBtr0343808:dme-miR-308-3p
66513	0.5	dme-miR-11-3p	7mer-A1	CG10376	FBgn0032702	2L	-	18701315	18701321	FBtr0081128	18700604	18701626	0.74903531	FBtr0081128:dme-miR-11-3p
66515	0.5	dme-miR-308-3p	7mer-A1	CG10376	FBgn0032702	2L	-	18701315	18701321	FBtr0081128	18700604	18701626	0.74903531	FBtr0081128:dme-miR-308-3p
66517	0.5	dme-miR-305-5p	7mer-A1	CG10376	FBgn0032702	2L	-	18701559	18701565	FBtr0081128	18700604	18701626	0.675702936	FBtr0081128:dme-miR-305-5p
66518	0.5	dme-miR-11-3p	7mer-A1	CG10343	FBgn0032703	2L	+	18704413	18704419	FBtr0081098	18704335	18704454	0.554348408	FBtr0081098:dme-miR-11-3p
66520	0.5	dme-miR-308-3p	7mer-A1	CG10343	FBgn0032703	2L	+	18704413	18704419	FBtr0081098	18704335	18704454	0.554348408	FBtr0081098:dme-miR-308-3p
66522	0.5	dme-miR-980-3p	6mer3-8	Irk3	FBgn0032706	2L	-	18711278	18711283	FBtr0343114	18711069	18711336	0.851380102	FBtr0343114:dme-miR-980-3p
66523	0.5	dme-miR-980-3p	6mer3-8	Irk3	FBgn0032706	2L	-	18711278	18711283	FBtr0081125	18711069	18711336	0.851380102	FBtr0081125:dme-miR-980-3p
66524	0.5	dme-miR-283-5p	6mer2-7	CG10600	FBgn0032717	2L	-	18834198	18834203	FBtr0331194	18833708	18834497	0.595858676	FBtr0331194:dme-miR-283-5p
66525	0.5	dme-miR-283-5p	6mer2-7	CG10600	FBgn0032717	2L	-	18834198	18834203	FBtr0081120	18833708	18834497	0.595858676	FBtr0081120:dme-miR-283-5p
66526	0.5	dme-miR-283-5p	6mer2-7	CG10600	FBgn0032717	2L	-	18834198	18834203	FBtr0273228	18833708	18834497	0.595858676	FBtr0273228:dme-miR-283-5p
66527	0.5	dme-miR-8-3p	7mer-m8	Swip-1	FBgn0032731	2L	-	18977655	18977661	FBtr0340322	18977517	18978354	0.402772825	FBtr0340322:dme-miR-8-3p
66528	0.5	dme-miR-8-3p	6mer2-7	brat	FBgn0010300	2L	+	19172669	19172674	FBtr0081160	19171258	19179758	0.535859916	FBtr0081160:dme-miR-8-3p
66529	0.5	dme-miR-252-5p	6mer2-7	brat	FBgn0010300	2L	+	19174189	19174194	FBtr0081160	19171258	19179758	0.964959938	FBtr0081160:dme-miR-252-5p
66530	0.5	dme-miR-996-3p	8mer-A1	brat	FBgn0010300	2L	+	19177915	19177922	FBtr0081160	19171258	19179758	0.516712006	FBtr0081160:dme-miR-996-3p
66531	0.5	dme-miR-996-3p	8mer-A1	brat	FBgn0010300	2L	+	19177915	19177922	FBtr0336627	19177522	19179758	0.516712006	FBtr0336627:dme-miR-996-3p
66532	0.5	dme-miR-279-3p	8mer-A1	brat	FBgn0010300	2L	+	19177915	19177922	FBtr0081160	19171258	19179758	0.516712006	FBtr0081160:dme-miR-279-3p
66533	0.5	dme-miR-279-3p	8mer-A1	brat	FBgn0010300	2L	+	19177915	19177922	FBtr0336627	19177522	19179758	0.516712006	FBtr0336627:dme-miR-279-3p
66534	0.5	dme-bantam-3p	6mer2-7	Rab9	FBgn0032782	2L	+	19435546	19435551	FBtr0081206	19435305	19435841	0.582339182	FBtr0081206:dme-bantam-3p
66535	0.5	dme-bantam-3p	6mer3-8	Hs2st	FBgn0024230	2L	-	19443187	19443192	FBtr0081288	19442831	19443303	0.531578045	FBtr0081288:dme-bantam-3p
66536	0.5	dme-miR-8-3p	7mer-A1	Lar	FBgn0000464	2L	+	19730291	19730297	FBtr0305950	19730161	19731561	0.782684484	FBtr0305950:dme-miR-8-3p
66537	0.5	dme-miR-8-3p	7mer-A1	Lar	FBgn0000464	2L	+	19730291	19730297	FBtr0081260	19730161	19731561	0.782684484	FBtr0081260:dme-miR-8-3p
66538	0.5	dme-miR-8-3p	7mer-A1	Lar	FBgn0000464	2L	+	19730291	19730297	FBtr0331241	19730161	19731561	0.782684484	FBtr0331241:dme-miR-8-3p
66539	0.5	dme-miR-8-3p	7mer-A1	Lar	FBgn0000464	2L	+	19730291	19730297	FBtr0331239	19730161	19731561	0.782684484	FBtr0331239:dme-miR-8-3p
66540	0.5	dme-miR-8-3p	7mer-A1	Lar	FBgn0000464	2L	+	19730291	19730297	FBtr0331240	19730161	19731561	0.782684484	FBtr0331240:dme-miR-8-3p
66541	0.5	dme-miR-8-3p	7mer-A1	Lar	FBgn0000464	2L	+	19730291	19730297	FBtr0331242	19730161	19732069	0.782684484	FBtr0331242:dme-miR-8-3p
66542	0.5	dme-miR-8-3p	7mer-A1	Lar	FBgn0000464	2L	+	19730291	19730297	FBtr0112800	19730161	19732069	0.782684484	FBtr0112800:dme-miR-8-3p
66543	0.5	dme-miR-970-3p	6mer2-7	fs(2)ltoPP43	FBgn0004811	2L	-	19793783	19793788	FBtr0081317	19793484	19794524	0.953162871	FBtr0081317:dme-miR-970-3p
66544	0.5	dme-miR-970-3p	6mer2-7	fs(2)ltoPP43	FBgn0004811	2L	-	19793783	19793788	FBtr0332246	19793609	19794265	0.953162871	FBtr0332246:dme-miR-970-3p
66545	0.5	dme-miR-317-3p	6mer3-8	lok	FBgn0019686	2L	+	20063986	20063991	FBtr0081328	20063974	20064381	0.793679414	FBtr0081328:dme-miR-317-3p
66546	0.5	dme-miR-317-3p	6mer3-8	lok	FBgn0019686	2L	+	20063986	20063991	FBtr0081329	20063974	20064381	0.793679414	FBtr0081329:dme-miR-317-3p
66547	0.5	dme-miR-317-3p	6mer3-8	lok	FBgn0019686	2L	+	20063986	20063991	FBtr0081330	20063974	20064378	0.793679414	FBtr0081330:dme-miR-317-3p
66548	0.5	dme-miR-317-3p	6mer3-8	lok	FBgn0019686	2L	+	20063986	20063991	FBtr0306234	20063184	20064378	0.793679414	FBtr0306234:dme-miR-317-3p
66549	0.5	dme-bantam-3p	8mer-A1	spen	FBgn0016977	2L	+	201860	201867	FBtr0330653	201413	203250	0.571113333	FBtr0330653:dme-bantam-3p
66550	0.5	dme-bantam-3p	8mer-A1	spen	FBgn0016977	2L	+	201860	201867	FBtr0332336	201413	203250	0.571113333	FBtr0332336:dme-bantam-3p
66551	0.5	dme-bantam-3p	8mer-A1	spen	FBgn0016977	2L	+	201860	201867	FBtr0078121	201413	203397	0.571113333	FBtr0078121:dme-bantam-3p
66552	0.5	dme-bantam-3p	8mer-A1	spen	FBgn0016977	2L	+	201860	201867	FBtr0078123	201413	203250	0.571113333	FBtr0078123:dme-bantam-3p
66553	0.5	dme-bantam-3p	6mer3-8	RtGEF	FBgn0015803	2L	+	20365091	20365096	FBtr0081356	20364489	20365254	0.794527667	FBtr0081356:dme-bantam-3p
66554	0.5	dme-bantam-3p	6mer3-8	RtGEF	FBgn0015803	2L	+	20365091	20365096	FBtr0336747	20360566	20365254	0.794527667	FBtr0336747:dme-bantam-3p
66555	0.5	dme-bantam-3p	6mer3-8	RtGEF	FBgn0015803	2L	+	20365091	20365096	FBtr0112885	20364489	20365254	0.794527667	FBtr0112885:dme-bantam-3p
66556	0.5	dme-bantam-3p	6mer3-8	RtGEF	FBgn0015803	2L	+	20365091	20365096	FBtr0081357	20364489	20365254	0.794527667	FBtr0081357:dme-bantam-3p
66557	0.5	dme-miR-184-3p	6mer2-7	Su(dx)	FBgn0003557	2L	+	2043247	2043252	FBtr0339529	2043182	2043677	0.907532816	FBtr0339529:dme-miR-184-3p
66558	0.5	dme-miR-184-3p	6mer2-7	Su(dx)	FBgn0003557	2L	+	2043247	2043252	FBtr0334778	2043182	2043677	0.907532816	FBtr0334778:dme-miR-184-3p
66559	0.5	dme-miR-184-3p	6mer2-7	Su(dx)	FBgn0003557	2L	+	2043247	2043252	FBtr0077824	2043182	2044372	0.907532816	FBtr0077824:dme-miR-184-3p
66560	0.5	dme-miR-184-3p	6mer2-7	Su(dx)	FBgn0003557	2L	+	2043247	2043252	FBtr0077822	2043182	2044372	0.907532816	FBtr0077822:dme-miR-184-3p
66561	0.5	dme-miR-184-3p	6mer2-7	Su(dx)	FBgn0003557	2L	+	2043247	2043252	FBtr0077823	2043182	2044372	0.907532816	FBtr0077823:dme-miR-184-3p
66562	0.5	dme-miR-34-5p	7mer-A1	CG2608	FBgn0032870	2L	+	20647246	20647252	FBtr0081384	20646861	20647381	0.651458634	FBtr0081384:dme-miR-34-5p
66563	0.5	dme-miR-308-3p	7mer-m1	CG9318	FBgn0032880	2L	-	20730913	20730919	FBtr0335149	20730414	20730999	0.602451696	FBtr0335149:dme-miR-308-3p
66564	0.5	dme-miR-308-3p	7mer-m1	CG9318	FBgn0032880	2L	-	20730913	20730919	FBtr0081393	20730643	20730999	0.602451696	FBtr0081393:dme-miR-308-3p
66565	0.5	dme-miR-11-3p	7mer-A1	Fs(2)Ket	FBgn0262743	2L	+	20740044	20740050	FBtr0305586	20738901	20750941	0.527751926	FBtr0305586:dme-miR-11-3p
66567	0.5	dme-miR-11-3p	7mer-A1	Fs(2)Ket	FBgn0262743	2L	+	20740044	20740050	FBtr0305585	20738901	20750941	0.527751926	FBtr0305585:dme-miR-11-3p
66569	0.5	dme-miR-308-3p	7mer-A1	Fs(2)Ket	FBgn0262743	2L	+	20740044	20740050	FBtr0305586	20738901	20750941	0.527751926	FBtr0305586:dme-miR-308-3p
66571	0.5	dme-miR-308-3p	7mer-A1	Fs(2)Ket	FBgn0262743	2L	+	20740044	20740050	FBtr0305585	20738901	20750941	0.527751926	FBtr0305585:dme-miR-308-3p
66573	0.5	dme-miR-995-3p	6mer3-8	Pomp	FBgn0032884	2L	+	20788624	20788629	FBtr0081414	20788537	20789098	0.749932596	FBtr0081414:dme-miR-995-3p
66574	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081442	20871333	20873748	0.619580743	FBtr0081442:dme-miR-996-3p
66575	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081446	20871333	20873748	0.619580743	FBtr0081446:dme-miR-996-3p
66576	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081444	20871333	20873748	0.619580743	FBtr0081444:dme-miR-996-3p
66577	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081441	20871333	20873748	0.619580743	FBtr0081441:dme-miR-996-3p
66578	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0301961	20871333	20873748	0.619580743	FBtr0301961:dme-miR-996-3p
66579	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0330255	20871333	20873748	0.619580743	FBtr0330255:dme-miR-996-3p
66580	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081440	20871333	20873748	0.619580743	FBtr0081440:dme-miR-996-3p
66581	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0330256	20871333	20873748	0.619580743	FBtr0330256:dme-miR-996-3p
66582	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081443	20871333	20873748	0.619580743	FBtr0081443:dme-miR-996-3p
66583	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081447	20871333	20873748	0.619580743	FBtr0081447:dme-miR-996-3p
66584	0.5	dme-miR-996-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0330257	20871333	20873748	0.619580743	FBtr0330257:dme-miR-996-3p
66585	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081442	20871333	20873748	0.619580743	FBtr0081442:dme-miR-279-3p
66586	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081446	20871333	20873748	0.619580743	FBtr0081446:dme-miR-279-3p
66587	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081444	20871333	20873748	0.619580743	FBtr0081444:dme-miR-279-3p
66588	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081441	20871333	20873748	0.619580743	FBtr0081441:dme-miR-279-3p
66589	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0301961	20871333	20873748	0.619580743	FBtr0301961:dme-miR-279-3p
66590	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0330255	20871333	20873748	0.619580743	FBtr0330255:dme-miR-279-3p
66591	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081440	20871333	20873748	0.619580743	FBtr0081440:dme-miR-279-3p
66592	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0330256	20871333	20873748	0.619580743	FBtr0330256:dme-miR-279-3p
66593	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081443	20871333	20873748	0.619580743	FBtr0081443:dme-miR-279-3p
66594	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0081447	20871333	20873748	0.619580743	FBtr0081447:dme-miR-279-3p
66595	0.5	dme-miR-279-3p	8mer-A1	sky	FBgn0032901	2L	-	20872586	20872593	FBtr0330257	20871333	20873748	0.619580743	FBtr0330257:dme-miR-279-3p
66596	0.5	dme-miR-11-3p	6mer3-8	Tbc1d15-17	FBgn0031233	2L	+	210427	210432	FBtr0078125	209857	210506	0.977593577	FBtr0078125:dme-miR-11-3p
66598	0.5	dme-miR-11-3p	6mer3-8	Tbc1d15-17	FBgn0031233	2L	+	210427	210432	FBtr0332338	209857	210506	0.977593577	FBtr0332338:dme-miR-11-3p
66600	0.5	dme-miR-11-3p	6mer3-8	Tbc1d15-17	FBgn0031233	2L	+	210427	210432	FBtr0332339	209857	210725	0.977593577	FBtr0332339:dme-miR-11-3p
66602	0.5	dme-miR-308-3p	6mer3-8	Tbc1d15-17	FBgn0031233	2L	+	210427	210432	FBtr0078125	209857	210506	0.977593577	FBtr0078125:dme-miR-308-3p
66604	0.5	dme-miR-308-3p	6mer3-8	Tbc1d15-17	FBgn0031233	2L	+	210427	210432	FBtr0332338	209857	210506	0.977593577	FBtr0332338:dme-miR-308-3p
66606	0.5	dme-miR-308-3p	6mer3-8	Tbc1d15-17	FBgn0031233	2L	+	210427	210432	FBtr0332339	209857	210725	0.977593577	FBtr0332339:dme-miR-308-3p
66608	0.5	dme-miR-34-5p	7mer-A1	Tbc1d15-17	FBgn0031233	2L	+	210572	210578	FBtr0332339	209857	210725	0.762874156	FBtr0332339:dme-miR-34-5p
66609	0.5	dme-miR-308-3p	7mer-m1	CG9257	FBgn0032916	2L	+	21103985	21103991	FBtr0081465	21103925	21104321	0.616900946	FBtr0081465:dme-miR-308-3p
66610	0.5	dme-miR-34-5p	7mer-A1	Dap160	FBgn0023388	2L	-	21136321	21136327	FBtr0333086	21135274	21137095	0.732675373	FBtr0333086:dme-miR-34-5p
66611	0.5	dme-miR-34-5p	7mer-A1	Dap160	FBgn0023388	2L	-	21136321	21136327	FBtr0333087	21135274	21137095	0.732675373	FBtr0333087:dme-miR-34-5p
66612	0.5	dme-miR-14-3p	7mer-A1	Tsp39D	FBgn0032943	2L	+	21357475	21357481	FBtr0273404	21356804	21358271	0.811719687	FBtr0273404:dme-miR-14-3p
66613	0.5	dme-miR-7-5p	7mer-A1	aop	FBgn0000097	2L	-	2156563	2156569	FBtr0077851	2156482	2158164	0.746605205	FBtr0077851:dme-miR-7-5p
66614	0.5	dme-miR-7-5p	7mer-A1	aop	FBgn0000097	2L	-	2156563	2156569	FBtr0330658	2156482	2158164	0.746605205	FBtr0330658:dme-miR-7-5p
66615	0.5	dme-miR-7-5p	7mer-A1	aop	FBgn0000097	2L	-	2156563	2156569	FBtr0077850	2156482	2158164	0.746605205	FBtr0077850:dme-miR-7-5p
66616	0.5	dme-miR-11-3p	7mer-A1	aop	FBgn0000097	2L	-	2157269	2157275	FBtr0330659	2156790	2158164	0.735108839	FBtr0330659:dme-miR-11-3p
66618	0.5	dme-miR-11-3p	7mer-A1	aop	FBgn0000097	2L	-	2157269	2157275	FBtr0077851	2156482	2158164	0.735108839	FBtr0077851:dme-miR-11-3p
66620	0.5	dme-miR-11-3p	7mer-A1	aop	FBgn0000097	2L	-	2157269	2157275	FBtr0330658	2156482	2158164	0.735108839	FBtr0330658:dme-miR-11-3p
66622	0.5	dme-miR-11-3p	7mer-A1	aop	FBgn0000097	2L	-	2157269	2157275	FBtr0077850	2156482	2158164	0.735108839	FBtr0077850:dme-miR-11-3p
66624	0.5	dme-miR-308-3p	7mer-A1	aop	FBgn0000097	2L	-	2157269	2157275	FBtr0330659	2156790	2158164	0.735108839	FBtr0330659:dme-miR-308-3p
66626	0.5	dme-miR-308-3p	7mer-A1	aop	FBgn0000097	2L	-	2157269	2157275	FBtr0077851	2156482	2158164	0.735108839	FBtr0077851:dme-miR-308-3p
66628	0.5	dme-miR-308-3p	7mer-A1	aop	FBgn0000097	2L	-	2157269	2157275	FBtr0330658	2156482	2158164	0.735108839	FBtr0330658:dme-miR-308-3p
66630	0.5	dme-miR-308-3p	7mer-A1	aop	FBgn0000097	2L	-	2157269	2157275	FBtr0077850	2156482	2158164	0.735108839	FBtr0077850:dme-miR-308-3p
66632	0.5	dme-miR-980-3p	7mer-A1	Ac3	FBgn0023416	2L	+	21647196	21647202	FBtr0085897	21646824	21647964	0.691696093	FBtr0085897:dme-miR-980-3p
66633	0.5	dme-miR-996-3p	7mer-A1	CG2225	FBgn0032957	2L	-	21664320	21664326	FBtr0085915	21663804	21665461	0.82208035	FBtr0085915:dme-miR-996-3p
66634	0.5	dme-miR-996-3p	7mer-A1	CG2225	FBgn0032957	2L	-	21664320	21664326	FBtr0304885	21663804	21665461	0.82208035	FBtr0304885:dme-miR-996-3p
66635	0.5	dme-miR-996-3p	7mer-A1	CG2225	FBgn0032957	2L	-	21664320	21664326	FBtr0085917	21663804	21665461	0.82208035	FBtr0085917:dme-miR-996-3p
66636	0.5	dme-miR-996-3p	7mer-A1	CG2225	FBgn0032957	2L	-	21664320	21664326	FBtr0085918	21663804	21665461	0.82208035	FBtr0085918:dme-miR-996-3p
66637	0.5	dme-miR-996-3p	7mer-A1	CG2225	FBgn0032957	2L	-	21664320	21664326	FBtr0100618	21663804	21665461	0.82208035	FBtr0100618:dme-miR-996-3p
66638	0.5	dme-miR-996-3p	7mer-A1	CG2225	FBgn0032957	2L	-	21664320	21664326	FBtr0332967	21663804	21665461	0.82208035	FBtr0332967:dme-miR-996-3p
66639	0.5	dme-miR-996-3p	7mer-A1	CG2225	FBgn0032957	2L	-	21664320	21664326	FBtr0085914	21663804	21665461	0.82208035	FBtr0085914:dme-miR-996-3p
66640	0.5	dme-miR-279-3p	7mer-A1	CG2225	FBgn0032957	2L	-	21664320	21664326	FBtr0085915	21663804	21665461	0.82208035	FBtr0085915:dme-miR-279-3p
