Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile
FBgn0020510	Abi	FBtr0082910	7227	dme-miR-137-3p	1	575	581	-0.310	35	-0.281	55
FBgn0020510	Abi	FBtr0082910	7227	dme-miR-277-3p	1	607	613	-0.732	72	-0.653	80
FBgn0020510	Abi	FBtr0082910	7227	dme-miR-315-5p	2	718	724	-0.699	60	-0.605	75
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-996-3p	3	253	260	-0.465	55	-0.459	64
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-286-3p	3	253	260	-0.445	57	-0.440	66
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-279-3p	3	253	260	-0.445	58	-0.440	67
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-996-3p	3	337	344	-0.454	54	-0.449	63
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-286-3p	3	337	344	-0.434	56	-0.429	65
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-279-3p	3	337	344	-0.434	57	-0.429	66
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-316-5p	1	520	526	-0.195	20	-0.163	42
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-977-3p	3	567	574	-0.393	62	-0.324	69
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-33-5p	2	602	608	-0.020	4	-0.016	20
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-316-5p	1	604	610	-0.192	19	-0.161	42
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-977-3p	3	651	658	-0.390	61	-0.322	69
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-33-5p	2	686	692	-0.020	4	-0.016	20
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-283-5p	1	710	716	-0.416	45	-0.319	57
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-283-5p	1	794	800	-0.414	44	-0.317	57
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-9c-5p	1	6188	6194	-0.457	47	-0.333	56
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-9b-5p	1	6188	6194	-0.397	45	-0.291	54
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-9a-5p	1	6188	6194	-0.457	47	-0.333	56
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-283-5p	1	6193	6199	-0.546	57	-0.394	63
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-9c-5p	1	6272	6278	-0.456	47	-0.333	55
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-9b-5p	1	6272	6278	-0.396	45	-0.290	54
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-9a-5p	1	6272	6278	-0.456	47	-0.333	56
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-283-5p	1	6277	6283	-0.545	57	-0.394	63
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-283-5p	2	6344	6350	-0.812	76	-0.570	76
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-iab-8-5p	3	6374	6381	-0.856	89	-0.557	86
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-283-5p	2	6428	6434	-0.810	76	-0.570	76
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-iab-8-5p	3	6458	6465	-0.857	89	-0.558	86
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-971-3p	1	6701	6707	-0.231	42	-0.051	32
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-315-5p	1	6751	6757	-0.464	40	-0.096	27
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-971-3p	1	6785	6791	-0.230	42	-0.051	32
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-972-5p	1	6786	6792	-0.599	57	-0.116	32
FBgn0000017	Abl	FBtr0330136	7227	dme-miR-289-5p	1	6786	6792	-0.519	46	-0.102	29
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-315-5p	1	6835	6841	-0.463	40	-0.097	27
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-972-5p	1	6870	6876	-0.598	57	-0.116	32
FBgn0000017	Abl	FBtr0112790	7227	dme-miR-289-5p	1	6870	6876	-0.518	46	-0.103	30
FBgn0000018	abo	FBtr0080168	7227	dme-miR-13a-3p	1	80	86	-0.867	87	-0.853	90
FBgn0000018	abo	FBtr0080168	7227	dme-miR-5-3p	1	80	86	-0.887	89	-0.872	91
FBgn0000018	abo	FBtr0080168	7227	dme-miR-2a-3p	1	80	86	-0.797	83	-0.784	86
FBgn0000018	abo	FBtr0080168	7227	dme-miR-308-3p	1	80	86	-0.817	85	-0.804	88
FBgn0000018	abo	FBtr0080168	7227	dme-miR-11-3p	1	80	86	-0.797	81	-0.784	85
FBgn0000018	abo	FBtr0080168	7227	dme-miR-2c-3p	1	80	86	-0.797	83	-0.784	86
FBgn0000018	abo	FBtr0080168	7227	dme-miR-13b-3p	1	80	86	-0.867	87	-0.853	90
FBgn0000018	abo	FBtr0080168	7227	dme-miR-6-3p	1	80	86	-0.797	81	-0.784	83
FBgn0000018	abo	FBtr0080168	7227	dme-miR-2b-3p	1	80	86	-0.797	83	-0.784	86
FBgn0036372	Abp1	FBtr0075819	7227	dme-miR-1002-5p	3	91	98	-0.996	95	-0.996	97
FBgn0036372	Abp1	FBtr0075819	7227	dme-miR-1000-5p	1	121	127	-0.730	85	-0.730	92
FBgn0036372	Abp1	FBtr0075819	7227	dme-miR-989-3p	2	187	193	-0.548	73	-0.513	80
FBgn0036372	Abp1	FBtr0075819	7227	dme-miR-8-3p	2	375	381	-0.770	83	-0.712	86
FBgn0000022	ac	FBtr0070072	7227	dme-miR-8-3p	1	76	82	-0.953	92	-0.953	95
FBgn0000022	ac	FBtr0070072	7227	dme-let-7-5p	1	81	87	-0.971	90	-0.971	93
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-957-3p	1	34	40	-0.397	77	-0.397	87
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-277-3p	3	45	52	-0.148	18	-0.148	40
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-308-3p	1	247	253	-0.447	52	-0.447	62
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-11-3p	1	247	253	-0.387	43	-0.387	56
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-2c-3p	1	247	253	-0.387	46	-0.387	57
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-13b-3p	1	247	253	-0.337	41	-0.337	54
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-6-3p	1	247	253	-0.367	41	-0.367	53
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-2b-3p	1	247	253	-0.387	46	-0.387	57
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-13a-3p	1	247	253	-0.337	41	-0.337	54
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-5-3p	1	247	253	-0.337	41	-0.337	54
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-2a-3p	1	247	253	-0.387	46	-0.387	57
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-4-3p	1	571	577	-0.308	41	-0.306	60
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-31b-5p	1	1064	1070	-0.466	68	-0.401	75
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-31a-5p	1	1064	1070	-0.436	64	-0.376	72
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-313-3p	2	1223	1229	-0.020	4	-0.016	20
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-310-3p	2	1223	1229	-0.020	5	-0.016	21
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-312-3p	2	1223	1229	-0.125	20	-0.099	38
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-92b-3p	2	1223	1229	-0.020	5	-0.016	20
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-311-3p	2	1223	1229	-0.020	4	-0.016	20
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-92a-3p	2	1223	1229	-0.020	5	-0.016	20
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-252-5p	3	1871	1878	-0.590	73	-0.089	33
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-1002-5p	1	1872	1878	-0.299	44	-0.049	28
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-219-5p	1	2335	2341	-0.010	0	0.000	0
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-306-5p	3	3243	3250	-0.187	37	-0.000	2
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-275-3p	3	3243	3250	-0.037	27	-0.000	1
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-12-5p	3	3254	3261	-0.579	71	-0.001	6
FBgn0022710	Ac13E	FBtr0100142	7227	dme-miR-960-5p	3	3254	3261	-0.030	15	-0.000	1
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-13b-3p	1	150	156	-0.430	51	-0.427	61
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-6-3p	1	150	156	-0.550	59	-0.546	68
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-2b-3p	1	150	156	-0.440	51	-0.437	60
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-13a-3p	1	150	156	-0.430	51	-0.427	61
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-5-3p	1	150	156	-0.390	48	-0.387	58
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-2a-3p	1	150	156	-0.440	51	-0.437	60
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-308-3p	1	150	156	-0.540	62	-0.536	70
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-11-3p	1	150	156	-0.520	56	-0.516	66
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-2c-3p	1	150	156	-0.440	51	-0.437	60
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-283-5p	2	152	158	-0.414	44	-0.411	65
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-981-3p	1	737	743	-0.470	60	-0.380	67
FBgn0023416	Ac3	FBtr0085897	7227	dme-miR-219-5p	3	881	888	-0.137	26	-0.103	42
FBgn0004852	Ac76E	FBtr0074897	7227	dme-miR-277-3p	1	157	163	-0.543	57	-0.537	73
FBgn0004852	Ac76E	FBtr0074897	7227	dme-miR-87-3p	2	171	177	-0.216	43	-0.214	63
FBgn0004852	Ac76E	FBtr0074897	7227	dme-miR-970-3p	2	274	280	-0.745	88	-0.737	93
FBgn0004852	Ac76E	FBtr0074897	7227	dme-miR-33-5p	1	351	357	-0.426	68	-0.399	81
FBgn0004852	Ac76E	FBtr0074897	7227	dme-miR-9b-5p	2	660	666	-0.318	36	-0.208	45
FBgn0004852	Ac76E	FBtr0074897	7227	dme-miR-9a-5p	2	660	666	-0.318	32	-0.208	44
FBgn0004852	Ac76E	FBtr0074897	7227	dme-miR-9c-5p	2	660	666	-0.348	35	-0.227	45
FBgn0004852	Ac76E	FBtr0074897	7227	dme-miR-283-5p	3	890	897	-0.797	75	-0.484	70
FBgn0024150	Ac78C	FBtr0330067	7227	dme-miR-1006-3p	1	30	36	-0.413	46	-0.413	70
FBgn0024150	Ac78C	FBtr0330067	7227	dme-miR-10-3p	1	30	36	-0.513	56	-0.513	76
FBgn0024150	Ac78C	FBtr0301701	7227	dme-miR-1006-3p	1	57	63	-0.476	55	-0.476	75
FBgn0024150	Ac78C	FBtr0301701	7227	dme-miR-10-3p	1	57	63	-0.576	63	-0.576	80
FBgn0024150	Ac78C	FBtr0330067	7227	dme-miR-968-5p	1	132	138	-0.305	52	-0.305	67
FBgn0024150	Ac78C	FBtr0330067	7227	dme-miR-1002-5p	2	132	138	-0.432	65	-0.432	78
FBgn0024150	Ac78C	FBtr0301701	7227	dme-miR-968-5p	1	159	165	-0.296	51	-0.296	66
FBgn0024150	Ac78C	FBtr0301701	7227	dme-miR-1002-5p	2	159	165	-0.415	63	-0.415	77
FBgn0024150	Ac78C	FBtr0330067	7227	dme-miR-977-3p	1	184	190	-0.229	43	-0.229	62
FBgn0024150	Ac78C	FBtr0330067	7227	dme-miR-996-3p	2	198	204	-0.984	87	-0.984	90
FBgn0024150	Ac78C	FBtr0330067	7227	dme-miR-286-3p	2	198	204	-0.694	75	-0.694	80
FBgn0024150	Ac78C	FBtr0330067	7227	dme-miR-279-3p	2	198	204	-0.694	76	-0.694	81
FBgn0024150	Ac78C	FBtr0301701	7227	dme-miR-977-3p	1	211	217	-0.220	42	-0.220	61
FBgn0024150	Ac78C	FBtr0301701	7227	dme-miR-996-3p	2	225	231	-0.967	86	-0.967	90
FBgn0024150	Ac78C	FBtr0301701	7227	dme-miR-286-3p	2	225	231	-0.677	73	-0.677	79
FBgn0024150	Ac78C	FBtr0301701	7227	dme-miR-279-3p	2	225	231	-0.677	74	-0.677	80
FBgn0024150	Ac78C	FBtr0330067	7227	dme-miR-305-5p	1	412	418	-0.446	46	-0.446	67
FBgn0024150	Ac78C	FBtr0301701	7227	dme-miR-305-5p	1	439	445	-0.437	45	-0.437	66
FBgn0033246	ACC	FBtr0088871	7227	dme-miR-277-3p	2	120	126	-0.385	42	-0.385	63
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-210-3p.2	2	333	339	-0.778	87	-0.778	93
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-307a-3p	1	397	403	-0.475	84	-0.475	90
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-13a-3p	1	399	405	-0.625	71	-0.625	77
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-5-3p	1	399	405	-0.625	71	-0.625	77
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-2a-3p	1	399	405	-0.695	75	-0.695	80
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-308-3p	1	399	405	-0.705	78	-0.705	82
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-11-3p	1	399	405	-0.775	79	-0.775	84
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-2c-3p	1	399	405	-0.695	75	-0.695	80
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-13b-3p	1	399	405	-0.625	71	-0.625	77
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-6-3p	1	399	405	-0.675	72	-0.675	78
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-2b-3p	1	399	405	-0.695	75	-0.695	80
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-932-5p	1	446	452	-0.307	52	-0.306	71
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-190-5p	2	646	652	-0.233	20	-0.002	7
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-981-3p	1	769	775	-0.350	45	-0.002	8
FBgn0012034	AcCoAS	FBtr0078413	7227	dme-miR-190-5p	3	776	783	-0.871	79	-0.005	11
FBgn0000024	Ace	FBtr0335223	7227	dme-miR-10-3p	3	188	195	-1.207	90	-1.207	97
FBgn0000024	Ace	FBtr0335223	7227	dme-miR-1006-3p	3	188	195	-1.197	91	-1.197	97
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-284-3p	3	207	214	-0.030	25	-0.029	42
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-277-3p	1	598	604	-0.124	16	-0.119	37
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-957-3p	1	680	686	-0.339	68	-0.325	81
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-970-3p	3	764	771	-0.270	54	-0.259	70
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-305-5p	1	814	820	-0.242	24	-0.230	49
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-190-5p	3	1016	1023	-0.608	57	-0.488	69
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-190-5p	1	1393	1399	-0.439	39	-0.281	50
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-283-5p	3	1457	1464	-2.010	98	-0.958	90
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-1011-3p	3	1595	1602	-0.368	49	-0.206	52
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-971-3p	3	1832	1839	-0.600	75	-0.266	62
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-987-5p	3	1985	1992	-0.528	67	-0.237	57
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-iab-4-3p	1	2144	2150	-0.010	0	-0.004	10
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-9a-3p	3	2292	2299	-0.221	38	-0.082	42
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-79-3p	3	2292	2299	-0.191	35	-0.071	41
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-1017-3p	1	2293	2299	-0.298	51	-0.109	46
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-4-3p	3	2293	2300	-0.809	82	-0.264	56
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-9a-5p	1	2782	2788	-0.645	63	-0.200	42
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-9c-5p	1	2782	2788	-0.635	62	-0.197	42
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-9b-5p	1	2782	2788	-0.565	60	-0.178	42
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-932-5p	1	2787	2793	-0.324	55	-0.108	44
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-1000-5p	2	2792	2798	-0.737	85	-0.223	52
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-316-5p	1	2836	2842	-0.471	52	-0.152	39
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-7-5p	1	2974	2980	-0.335	52	-0.111	43
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-1006-3p	1	3120	3126	-0.713	77	-0.217	49
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-10-3p	1	3120	3126	-0.743	77	-0.225	49
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-964-5p	3	3163	3170	-0.166	30	-0.057	37
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-927-5p	2	3164	3170	-0.020	6	-0.007	17
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-277-3p	2	3619	3625	-0.847	79	-0.218	47
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-315-5p	2	3708	3714	-0.035	4	-0.011	10
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-280-5p	1	3712	3718	-0.682	66	-0.181	42
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-190-5p	3	3716	3723	-1.238	90	-0.287	51
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-4943-3p	2	3913	3919	-0.176	41	-0.052	43
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-317-3p	2	3913	3919	-0.020	4	-0.006	13
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-79-3p	2	3999	4005	-0.020	5	-0.006	15
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-9a-3p	2	3999	4005	-0.020	5	-0.006	15
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-968-5p	3	4190	4197	-0.276	48	-0.079	42
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-1002-5p	3	4191	4198	-0.611	83	-0.162	46
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-4968-5p	2	4387	4393	-0.083	29	-0.025	34
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-980-3p	2	4387	4393	-0.143	40	-0.042	39
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-4943-3p	1	4465	4471	-0.294	53	-0.084	47
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-317-3p	1	4465	4471	-0.354	51	-0.100	43
FBgn0000024	Ace	FBtr0082780	7227	dme-miR-987-5p	3	4601	4608	-1.013	91	-0.242	57
FBgn0016122	Acer	FBtr0333416	7227	dme-miR-283-5p	2	129	135	-0.634	65	-0.194	44
FBgn0016122	Acer	FBtr0333416	7227	dme-miR-283-5p	2	141	147	-0.506	54	-0.149	39
FBgn0016122	Acer	FBtr0333416	7227	dme-miR-1000-5p	1	956	962	-0.445	53	-0.003	6
FBgn0033749	achi	FBtr0087942	7227	dme-miR-305-5p	1	184	190	-0.786	78	-0.761	87
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-308-3p	2	111	117	-0.249	33	-0.249	47
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-11-3p	2	111	117	-0.319	36	-0.319	50
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-2c-3p	2	111	117	-0.529	60	-0.529	69
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-13b-3p	2	111	117	-0.179	28	-0.179	43
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-6-3p	2	111	117	-0.339	38	-0.339	52
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-2b-3p	2	111	117	-0.529	60	-0.529	69
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-13a-3p	2	111	117	-0.179	28	-0.179	43
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-5-3p	2	111	117	-0.179	27	-0.179	42
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-2a-3p	2	111	117	-0.529	60	-0.529	69
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-1006-3p	2	203	209	-0.154	14	-0.154	41
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-10-3p	2	203	209	-0.314	30	-0.314	59
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-34-5p	3	318	325	-1.230	95	-1.230	97
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-263a-5p	1	682	688	-0.244	50	-0.244	66
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-79-3p	2	1030	1036	-0.407	58	-0.402	71
FBgn0033936	Achl	FBtr0345529	7227	dme-miR-9a-3p	2	1030	1036	-0.407	58	-0.402	71
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-133-3p	1	723	729	-0.684	92	-0.374	81
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-190-5p	3	729	736	-0.844	77	-0.450	66
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-33-5p	1	737	743	-0.294	48	-0.166	54
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-312-3p	1	739	745	-0.453	60	-0.250	56
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-92b-3p	1	739	745	-0.423	59	-0.235	55
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-311-3p	1	739	745	-0.423	59	-0.235	56
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-92a-3p	1	739	745	-0.423	58	-0.235	55
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-313-3p	1	739	745	-0.423	60	-0.235	56
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-310-3p	1	739	745	-0.423	61	-0.235	57
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-981-3p	1	1714	1720	-0.467	59	-0.062	32
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-10-3p	3	1717	1724	-1.467	94	-0.147	39
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-1006-3p	3	1717	1724	-1.467	94	-0.147	40
FBgn0000028	acj6	FBtr0305191	7227	dme-miR-263b-5p	1	1731	1737	-0.597	79	-0.075	38
FBgn0028484	Ack	FBtr0073211	7227	dme-miR-284-3p	1	57	63	-0.435	74	-0.428	85
FBgn0028484	Ack	FBtr0073211	7227	dme-miR-12-5p	2	107	113	-0.841	87	-0.737	89
FBgn0028484	Ack	FBtr0073211	7227	dme-miR-960-5p	2	107	113	-0.891	88	-0.779	89
FBgn0263998	Ack-like	FBtr0330329	7227	dme-miR-124-3p	1	59	65	-0.453	65	-0.453	75
FBgn0263998	Ack-like	FBtr0330329	7227	dme-miR-958-3p	3	178	185	-0.852	92	-0.852	95
FBgn0263998	Ack-like	FBtr0330329	7227	dme-miR-252-5p	2	190	196	-0.872	86	-0.872	92
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-124-3p	3	223	230	-0.408	61	-0.408	73
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-124-3p	3	283	290	-0.407	61	-0.407	73
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-219-5p	2	864	870	-0.224	38	-0.217	57
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-219-5p	2	924	930	-0.211	36	-0.203	55
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-263a-5p	3	929	936	-0.030	25	-0.029	38
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-277-3p	2	947	953	-0.235	26	-0.228	48
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-263a-5p	3	989	996	-0.030	25	-0.029	38
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-277-3p	2	1007	1013	-0.222	25	-0.213	47
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-277-3p	1	1039	1045	-0.426	46	-0.396	64
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-277-3p	1	1099	1105	-0.419	46	-0.386	63
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-277-3p	3	1261	1268	-0.365	40	-0.336	58
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-277-3p	3	1321	1328	-0.355	39	-0.323	57
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-283-5p	2	1393	1399	-0.588	61	-0.538	74
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-964-5p	3	1396	1403	-0.520	71	-0.476	79
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-927-5p	3	1397	1404	-0.802	88	-0.728	92
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-283-5p	2	1453	1459	-0.574	60	-0.519	72
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-964-5p	3	1456	1463	-0.510	70	-0.462	78
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-927-5p	3	1457	1464	-0.792	87	-0.711	92
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-8-3p	1	1470	1476	-0.710	79	-0.624	80
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-8-3p	1	1530	1536	-0.705	79	-0.620	80
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-927-5p	2	1550	1556	-0.345	56	-0.301	69
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-964-5p	1	1550	1556	-0.254	42	-0.223	59
FBgn0263998	Ack-like	FBtr0330332	7227	dme-miR-315-5p	3	1578	1585	-0.822	68	-0.696	80
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-964-5p	1	1610	1616	-0.249	41	-0.219	58
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-927-5p	2	1610	1616	-0.334	55	-0.292	69
FBgn0263998	Ack-like	FBtr0330330	7227	dme-miR-315-5p	3	1638	1645	-0.814	68	-0.689	80
FBgn0263198	Acn	FBtr0336842	7227	dme-miR-977-3p	3	33	40	-0.579	76	-0.569	84
FBgn0010100	Acon	FBtr0343871	7227	dme-miR-137-3p	2	88	94	-0.629	69	-0.629	82
FBgn0010100	Acon	FBtr0343871	7227	dme-miR-1000-5p	3	416	423	-0.595	74	-0.012	13
FBgn0034629	Acox57D-d	FBtr0071607	7227	dme-miR-315-5p	3	102	109	-1.332	88	-0.931	89
FBgn0034629	Acox57D-d	FBtr0071607	7227	dme-miR-965-3p	1	160	166	-0.605	77	-0.074	45
FBgn0034629	Acox57D-d	FBtr0071607	7227	dme-miR-190-5p	3	244	251	-0.249	22	-0.006	12
FBgn0034629	Acox57D-d	FBtr0071607	7227	dme-miR-315-5p	1	248	254	-0.206	13	-0.005	7
